1,1.13534
0.5,0.135335
0.25,0.0728353
0.125,0.0352224
0.0625,0.0172682
0.03125,0.0085465
0.015625,0.00425125
0.0078125,0.00212012
0.00390625,0.00105868
0.00195312,0.000528998
0.000976562,0.000264413
0.000488281,0.000132185
0.000244141,6.60871e-05
0.00012207,3.30422e-05
6.10352e-05,1.65208e-05
3.05176e-05,8.26029e-06
1.52588e-05,4.13013e-06
7.62939e-06,2.06506e-06
3.8147e-06,1.03253e-06
1.90735e-06,5.16263e-07
9.53674e-07,2.58132e-07
4.76837e-07,1.29066e-07
2.38419e-07,6.45329e-08
1.19209e-07,3.22665e-08
5.96046e-08,1.61332e-08
2.98023e-08,8.06663e-09
1.49012e-08,4.03326e-09
7.45058e-09,2.0167e-09
3.72529e-09,1.00837e-09
1.86265e-09,5.04241e-10
9.31323e-10,2.52083e-10
4.65661e-10,0.864665
2.32831e-10,0.864665
1.16415e-10,0.864665
5.82077e-11,0.864665
2.91038e-11,0.864665
1.45519e-11,0.864665
7.27596e-12,0.864665
3.63798e-12,0.864665
